"msg_timestamp","mmsi","latitude","longitude","speed","course","heading","collection_type","ship_type","stratum_hour"
"2024-01-24T03:36:44+00:00",253242379,51.8807633333333,4.26533166666667,0,162,71,"dynamic_classA","Tanker",3
"2024-01-24T03:36:30+00:00",413798754,31.51599,121.293801666667,0,236.2,511,"dynamic_classB","Tanker",3
"2024-01-24T03:36:10+00:00",211486980,52.4128333333333,4.74771166666667,0,360,511,"dynamic_classA","Tanker",3
"2024-01-24T03:36:39+00:00",574001370,1.22913833333333,103.818976666667,0,56,332,"dynamic_classA","Tanker",3
"2024-01-24T03:36:31+00:00",253242379,51.8807616666667,4.26532833333333,0,162,71,"dynamic_classA","Tanker",3
"2024-01-24T03:36:04+00:00",563034750,1.298065,103.93824,0,292.9,511,"dynamic_classB","Tanker",3
"2024-01-24T03:36:30+00:00",563030660,1.29387166666667,103.750086666667,0.1,360,511,"dynamic_classB","Tanker",3
"2024-01-24T03:36:37+00:00",271002360,40.835315,29.221625,11,181.2,511,"dynamic_classB","Tanker",3
"2024-01-24T03:36:05+00:00",413872274,31.9779833333333,120.847773333333,6.3,311.7,511,"dynamic_classB","Tanker",3
"2024-01-24T03:36:29+00:00",710005189,-6.24582333333333,-61.908345,2.5,276.7,511,"satellite","Tug",3
"2024-01-24T03:36:45+00:00",370899000,0.5078,9.19803333333333,1.8,242.4,511,"satellite","Tug",3
"2024-01-24T03:36:39+00:00",413306820,31.3394566666667,121.792986666667,0,89.6,511,"dynamic_classB","Tug",3
"2024-01-24T03:36:33+00:00",601266000,-29.8630316666667,31.0291783333333,0,0,511,"satellite","Tug",3
"2024-01-24T03:36:15+00:00",542451110,1.29280333333333,103.761593333333,0.1,121.7,511,"dynamic_classB","Tug",3
"2024-01-24T03:36:18+00:00",533000691,1.99511833333333,102.362335,5.6,263.4,511,"dynamic_classB","Tug",3
"2024-01-24T03:36:51+00:00",533000202,1.43280833333333,103.899385,6.3,316.7,511,"dynamic_classB","Tug",3
"2024-01-24T03:36:44+00:00",525000000,1.01432833333333,103.938055,0,16.8,511,"dynamic_classA","Tug",3
"2024-01-24T03:36:47+00:00",710000030,-21.8735083333333,-41.0111166666667,0.7,139.1,511,"dynamic_classA","Tug",3
"2024-01-24T03:36:25+00:00",525018170,1.14157666666667,103.650586666667,0,0,511,"dynamic_classB","Tug",3
"2024-01-24T03:36:10+00:00",710003995,-3.09845333333333,-60.0752133333333,0,360,511,"satellite","Tug",3
"2024-01-24T03:36:21+00:00",525200040,1.68817,101.45446,0,86.6,511,"dynamic_classB","Tug",3
"2024-01-24T03:36:33+00:00",525000000,1.01432833333333,103.938055,0,16.8,511,"dynamic_classA","Tug",3
"2024-01-24T03:36:33+00:00",431015264,30.7267416666667,130.990165,0,278.5,326,"dynamic_classB","Tug",3
"2024-01-24T03:36:22+00:00",601266000,-29.8630316666667,31.0291783333333,0,0,511,"dynamic_classB","Tug",3
"2024-01-24T03:36:36+00:00",403705510,27.0771916666667,49.6671966666667,0,321.5,511,"dynamic_classB","Tug",3
"2024-01-24T03:36:31+00:00",601266000,-29.8630316666667,31.0291783333333,0,0,511,"dynamic_classB","Tug",3
"2024-01-24T03:36:18+00:00",563024970,1.24467333333333,103.659655,1.6,327.5,511,"dynamic_classB","Tug",3
"2024-01-24T03:36:48+00:00",564213000,1.36273833333333,104.049973333333,0.1,132.2,511,"dynamic_classB","Tug",3
"2024-01-24T03:36:42+00:00",471187000,25.31774,55.3330683333333,0.6,334.4,334,"dynamic_classB","Tug",3
"2024-01-24T03:36:04+00:00",563073860,1.30632,103.727941666667,0,0,511,"dynamic_classB","Tug",3
"2024-01-24T03:36:04+00:00",525501068,-5.13228833333333,119.39315,0.3,205.5,511,"dynamic_classB","Tug",3
"2024-01-24T03:36:37+00:00",525018170,1.14157666666667,103.650586666667,0,0,511,"dynamic_classB","Tug",3
"2024-01-24T03:36:21+00:00",710001670,-32.18188,-52.0810016666667,1.1,187.9,187,"dynamic_classB","Tug",3
"2024-01-24T03:36:40+00:00",525007332,1.69125,101.426768333333,2,189.8,511,"dynamic_classB","Tug",3
"2024-01-24T03:36:13+00:00",710000279,-20.3284133333333,-40.3078166666667,0,243.1,511,"dynamic_classB","Tug",3
"2024-01-24T03:36:50+00:00",525000000,1.02223833333333,103.931726666667,0,360,511,"dynamic_classA","Tug",3
"2024-01-24T03:36:10+00:00",416005098,22.5725266666667,120.31368,0,360,511,"dynamic_classA","Tug",3
"2024-01-24T03:36:18+00:00",563072010,1.30464166666667,103.754368333333,5.3,159.9,511,"dynamic_classB","Tug",3
"2024-01-24T03:36:51+00:00",416005098,22.572535,120.31368,0,360,511,"dynamic_classA","Tug",3
"2024-01-24T03:36:14+00:00",710000977,-1.530595,-48.91544,8.3,245.2,245,"satellite","Tug",3
"2024-01-24T03:36:36+00:00",563072010,1.30399166666667,103.75464,5.2,154.9,511,"dynamic_classB","Tug",3
"2024-01-24T03:36:19+00:00",533001480,2.98196833333333,101.39125,0,0,511,"dynamic_classB","Tug",3
"2024-01-24T03:36:40+00:00",563629000,1.30825666666667,103.655203333333,0.2,293.3,511,"dynamic_classB","Tug",3
"2024-01-24T03:36:27+00:00",601266000,-29.8630316666667,31.0291783333333,0,0,511,"dynamic_classB","Tug",3
"2024-01-24T03:36:18+00:00",533131118,1.79,101.35607,0,0,0,"dynamic_classB","Tug",3
"2024-01-24T03:36:32+00:00",525000000,1.01432833333333,103.938055,0,16.8,511,"dynamic_classA","Tug",3
"2024-01-24T03:36:04+00:00",563029830,1.35886833333333,104.04859,3.1,317.3,511,"dynamic_classB","Tug",3
"2024-01-24T03:36:15+00:00",440148610,35.0965383333333,129.039841666667,0,0,511,"dynamic_classA","Unknown",3
"2024-01-24T03:36:40+00:00",574123456,16.9891366666667,108.832335,3.8,53.4,511,"dynamic_classB","Unknown",3
"2024-01-24T03:36:09+00:00",413796533,32.0186183333333,120.793168333333,3.6,91.8,511,"dynamic_classB","Unknown",3
"2024-01-24T03:36:22+00:00",413429260,19.7121433333333,109.169553333333,0,344.1,511,"dynamic_classB","Unknown",3
"2024-01-24T03:36:18+00:00",654566546,-12.0081033333333,152.121808333333,5.5,101,0,"dynamic_classB","Unknown",3
"2024-01-24T03:36:05+00:00",413827467,32.0646583333333,120.44077,0,175.8,511,"dynamic_classA","Unknown",3
"2024-01-24T03:36:14+00:00",574812633,8.020495,103.291751666667,1.1,21,0,"dynamic_classB","Unknown",3
"2024-01-24T03:36:17+00:00",412431381,27.7525133333333,120.65241,0.5,268.1,511,"dynamic_classB","Unknown",3
"2024-01-24T03:36:22+00:00",412210841,40.3753733333333,122.1956,0,69.6,511,"dynamic_classB","Unknown",3
"2024-01-24T03:36:21+00:00",412487576,22.244685,113.596226666667,0.2,287.7,511,"dynamic_classB","Unknown",3
"2024-01-24T03:36:31+00:00",525119095,1.23145333333333,104.007473333333,12.1,84.6,85,"dynamic_classA","Wing In Ground",3
"2024-01-24T03:36:16+00:00",525119095,1.23134,104.006315,12.1,84.7,85,"dynamic_classA","Wing In Ground",3
"2024-01-24T04:00:06+00:00",574012351,20.89923,107.00324,0,102.2,511,"dynamic_classA","Cargo",4
"2024-01-24T04:00:07+00:00",574012351,20.89923,107.00324,0,102.2,511,"dynamic_classA","Cargo",4
"2024-01-24T04:07:20+00:00",271000975,40.6606133333333,29.2797933333333,0,0.1,4,"dynamic_classA","High-Speed Craft",4
"2024-01-24T04:07:53+00:00",271000975,40.6606183333333,29.27981,0,0.1,4,"dynamic_classA","High-Speed Craft",4
"2024-01-24T04:08:20+00:00",271000975,40.6605666666667,29.2797866666667,0.3,0.1,4,"dynamic_classA","High-Speed Craft",4
"2024-01-24T04:06:44+00:00",271000975,40.6606083333333,29.2797916666667,0,0.1,4,"dynamic_classA","High-Speed Craft",4
"2024-01-24T04:08:44+00:00",574400201,20.807095,106.902331666667,0.2,346.1,511,"dynamic_classB","Other",4
"2024-01-24T04:07:41+00:00",563083180,1.29946666666667,103.755816666667,0,360,511,"dynamic_classB","Other",4
"2024-01-24T04:06:57+00:00",563029360,1.29364,103.717545,0.3,28.5,511,"dynamic_classB","Other",4
"2024-01-24T04:08:23+00:00",271049511,40.9250466666667,29.104345,14.9,348,511,"dynamic_classB","Other",4
"2024-01-24T04:08:57+00:00",413907081,23.0391666666667,113.403146666667,1.2,122.9,1,"dynamic_classB","Other",4
"2024-01-24T04:00:18+00:00",525500859,1.47233833333333,103.788526666667,6.8,47.1,511,"dynamic_classB","Other",4
"2024-01-24T04:08:07+00:00",503035860,-33.8560816666667,151.250731666667,23.3,50.6,511,"dynamic_classB","Other",4
"2024-01-24T04:08:42+00:00",271047013,40.7620533333333,29.4307866666667,9.3,326,511,"dynamic_classB","Other",4
"2024-01-24T04:00:05+00:00",566925000,1.30179666666667,103.954421666667,13,63.2,511,"dynamic_classB","Other",4
"2024-01-24T04:08:44+00:00",566925000,1.30303166666667,103.956508333333,0.1,0,511,"dynamic_classB","Other",4
"2024-01-24T04:00:13+00:00",503586200,-27.4738383333333,153.005453333333,0,360,511,"dynamic_classB","Other",4
"2024-01-24T04:07:51+00:00",574111415,20.9546666666667,107.059713333333,0,300.2,511,"dynamic_classB","Other",4
"2024-01-24T04:08:02+00:00",230065860,60.2116283333333,25.1852,0,360,511,"dynamic_classB","Other",4
"2024-01-24T04:07:28+00:00",563035640,1.21786333333333,103.621345,0,0,511,"dynamic_classB","Other",4
"2024-01-24T04:08:59+00:00",563035640,1.21787166666667,103.621338333333,0.1,0,511,"dynamic_classB","Other",4
"2024-01-24T04:07:25+00:00",431014321,34.8377383333333,136.819841666667,27.6,218.3,511,"dynamic_classB","Other",4
"2024-01-24T04:06:55+00:00",563029360,1.29364,103.717545,0.3,28.5,511,"dynamic_classB","Other",4
"2024-01-24T04:07:43+00:00",367146590,46.19053,-123.746708333333,0,119.5,511,"dynamic_classB","Other",4
"2024-01-24T04:06:53+00:00",470397000,25.2016583333333,56.4944616666667,10.2,237,511,"dynamic_classB","Other",4
"2024-01-24T04:08:37+00:00",211665670,53.1819516666667,8.56026666666667,2.9,260.8,511,"dynamic_classA","Other",4
"2024-01-24T04:08:00+00:00",563035640,1.21786333333333,103.621345,0,0,511,"dynamic_classB","Other",4
"2024-01-24T04:06:48+00:00",563083180,1.29946666666667,103.755816666667,0,360,511,"dynamic_classB","Other",4
"2024-01-24T04:00:05+00:00",271043393,40.7657333333333,29.4271733333333,6.8,156,511,"dynamic_classB","Other",4
"2024-01-24T04:00:14+00:00",533010302,1.33087,103.557453333333,0,77.9,77,"dynamic_classB","Other",4
"2024-01-24T04:08:26+00:00",271010643,40.9061266666667,29.0590683333333,9.3,161.4,511,"dynamic_classB","Other",4
"2024-01-24T04:07:20+00:00",563083180,1.29946666666667,103.755816666667,0,360,511,"dynamic_classB","Other",4
"2024-01-24T04:00:17+00:00",566925000,1.30179666666667,103.954421666667,13,63.2,511,"dynamic_classB","Other",4
"2024-01-24T04:08:22+00:00",574111969,20.9015066666667,106.991421666667,6.5,350.6,511,"dynamic_classB","Other",4
"2024-01-24T04:00:12+00:00",533010302,1.33087,103.557453333333,0,77.9,77,"dynamic_classB","Other",4
"2024-01-24T04:00:04+00:00",566925000,1.30179666666667,103.954421666667,13,63.2,511,"dynamic_classB","Other",4
"2024-01-24T04:07:01+00:00",257101800,68.154255,14.20453,0,156.7,511,"dynamic_classB","Other",4
"2024-01-24T04:06:45+00:00",563083180,1.29946666666667,103.755816666667,0,360,511,"dynamic_classB","Other",4
"2024-01-24T04:08:27+00:00",413842223,32.0195266666667,119.981966666667,0,75,75,"dynamic_classB","Other",4
"2024-01-24T04:07:22+00:00",574111969,20.8996833333333,106.991598333333,6.7,0.3,511,"dynamic_classB","Other",4
"2024-01-24T04:07:02+00:00",416002225,22.6142483333333,120.269771666667,0,360,299,"dynamic_classA","Other",4
"2024-01-24T04:06:54+00:00",525501833,1.406085,104.005346666667,11.7,150.7,511,"dynamic_classB","Other",4
"2024-01-24T04:00:11+00:00",533010302,1.33087,103.557453333333,0,77.9,77,"dynamic_classB","Other",4
"2024-01-24T04:00:18+00:00",566925000,1.30179666666667,103.954421666667,13,63.2,511,"dynamic_classB","Other",4
"2024-01-24T04:09:01+00:00",271049511,40.9271116666667,29.1038733333333,15.1,349,511,"dynamic_classB","Other",4
"2024-01-24T04:06:45+00:00",367383070,29.5857966666667,-89.5376683333333,0,231.2,511,"dynamic_classB","Other",4
"2024-01-24T04:08:22+00:00",470668000,25.34949,56.3655033333333,0,229.6,511,"dynamic_classB","Other",4
"2024-01-24T04:06:57+00:00",271002493,40.7523366666667,29.4224983333333,9.5,165.9,511,"dynamic_classB","Other",4
"2024-01-24T04:06:53+00:00",525501833,1.406085,104.005346666667,11.7,150.7,511,"dynamic_classB","Other",4
"2024-01-24T04:07:52+00:00",413865437,23.0918133333333,113.420666666667,6.1,249.9,511,"dynamic_classB","Other",4
"2024-01-24T04:08:04+00:00",477889988,34.1749033333333,123.144938333333,2.2,284.9,511,"dynamic_classB","Other",4
"2024-01-24T04:06:55+00:00",271002494,40.6928383333333,29.4358133333333,4.2,15.9,511,"dynamic_classB","Other",4
"2024-01-24T04:07:31+00:00",525501790,-8.61807833333333,115.533441666667,25.6,140.4,511,"dynamic_classB","Other",4
"2024-01-24T04:08:45+00:00",413432980,29.9667866666667,122.231506666667,0,0,480,"dynamic_classB","Other",4
"2024-01-24T04:07:20+00:00",735058824,-0.966045,-90.9586233333333,0.3,354,511,"dynamic_classB","Other",4
"2024-01-24T04:07:28+00:00",413842223,32.019525,119.981968333333,0,81,81,"dynamic_classB","Other",4
"2024-01-24T04:07:43+00:00",413907081,23.0392183333333,113.403106666667,0,0,1,"dynamic_classB","Other",4
"2024-01-24T04:08:31+00:00",271049827,40.8750666666667,29.127985,0,0,511,"dynamic_classB","Other",4
"2024-01-24T04:07:07+00:00",271010643,40.9094166666667,29.05695,8.2,161.8,511,"dynamic_classB","Other",4
"2024-01-24T04:07:28+00:00",271056051,40.8936116666667,29.0664583333333,9,336.9,511,"dynamic_classB","Other",4
"2024-01-24T04:08:43+00:00",271047013,40.7620533333333,29.4307866666667,9.3,326,511,"dynamic_classB","Other",4
"2024-01-24T04:06:55+00:00",271002493,40.7523366666667,29.4224983333333,9.5,165.9,511,"dynamic_classB","Other",4
"2024-01-24T04:07:57+00:00",413865176,23.1056666666667,113.233683333333,3.3,154.6,511,"dynamic_classA","Other",4
"2024-01-24T04:07:50+00:00",413907081,23.0392183333333,113.403106666667,0,0,1,"dynamic_classB","Other",4
"2024-01-24T04:07:38+00:00",563070430,1.28538,103.97362,20.4,94.6,511,"dynamic_classB","Other",4
"2024-01-24T04:06:41+00:00",431006802,33.87091,130.985873333333,0,216.8,209,"dynamic_classA","Passenger Ship",4
"2024-01-24T04:08:04+00:00",578001700,-78.41967,-165.740916666667,16.1,270.5,270,"satellite","Passenger Ship",4
"2024-01-24T04:06:57+00:00",255806396,-53.9949,-37.1144,6,283.1,276,"satellite","Passenger Ship",4
"2024-01-24T04:08:28+00:00",257297400,62.2665033333333,6.42327666666667,0,195.7,186,"dynamic_classA","Passenger Ship",4
"2024-01-24T04:07:42+00:00",345050017,18.6361516666667,-91.8596066666667,12.2,87.6,511,"dynamic_classA","Passenger Ship",4
"2024-01-24T04:06:47+00:00",413874941,31.2286166666667,121.496386666667,0,195,511,"dynamic_classA","Passenger Ship",4
"2024-01-24T04:07:37+00:00",413761424,31.23228,121.498053333333,0.2,15.7,511,"dynamic_classA","Passenger Ship",4
"2024-01-24T04:07:30.676+00:00",311000868,-60.814835,-63.0019116666667,14.3,166.5,165,"satellite","Passenger Ship",4
"2024-01-24T04:00:07+00:00",413798063,39.01442,117.63441,0,0,511,"dynamic_classB","Passenger Ship",4
"2024-01-24T04:08:59+00:00",440600447,34.7298516666667,127.736738333333,0,58.2,315,"dynamic_classA","Passenger Ship",4
"2024-01-24T04:07:11+00:00",244710298,52.3733316666667,4.91108,0,360,511,"dynamic_classA","Passenger Ship",4
"2024-01-24T04:08:20+00:00",219000899,55.7541033333333,11.325625,0.1,32.1,33,"dynamic_classA","Passenger Ship",4
"2024-01-24T04:06:40+00:00",563066840,1.27031333333333,103.866791666667,0.1,360,511,"dynamic_classB","Passenger Ship",4
"2024-01-24T04:07:31+00:00",308628000,21.798065,-159.122268333333,16.5,130,134,"satellite","Passenger Ship",4
"2024-01-24T04:07:38+00:00",255806193,-63.9120116666667,-61.61397,6.2,207.3,200,"satellite","Passenger Ship",4
"2024-01-24T04:08:52+00:00",244780646,52.3681933333333,4.89318333333333,0,360,511,"dynamic_classA","Passenger Ship",4
"2024-01-24T04:07:17+00:00",246573000,-57.205565,-38.980145,11.3,38.1,41,"satellite","Passenger Ship",4
"2024-01-24T04:00:11+00:00",239191500,37.961655,23.4980366666667,0,219,309,"dynamic_classA","Passenger Ship",4
"2024-01-24T04:08:08+00:00",538009302,-54.8180133333333,-35.507495,10.2,152.1,155,"satellite","Passenger Ship",4
"2024-01-24T04:08:13+00:00",338309351,1.19613,104.096501666667,0,0,511,"dynamic_classB","Passenger Ship",4
"2024-01-24T05:42:22+00:00",563013110,1.30804166666667,103.654351666667,0,143.3,511,"dynamic_classB","Other",5
"2024-01-24T05:41:13+00:00",525300610,1.12361,103.905958333333,0.1,0,511,"dynamic_classB","Other",5
"2024-01-24T05:41:34+00:00",563048300,1.25427166666667,103.605966666667,2.6,258.3,511,"dynamic_classB","Other",5
"2024-01-24T05:41:49+00:00",563004190,1.27545166666667,103.641788333333,0,0,511,"dynamic_classB","Other",5
"2024-01-24T05:42:25+00:00",563004630,1.306135,103.728351666667,0.5,237.6,511,"dynamic_classB","Other",5
"2024-01-24T05:42:27+00:00",525112011,1.10488166666667,103.928776666667,0,0,511,"dynamic_classB","Other",5
"2024-01-24T05:42:05+00:00",563007360,1.31841,103.616491666667,0,80,511,"dynamic_classB","Other",5
"2024-01-24T05:42:07+00:00",563069730,1.26456833333333,103.759711666667,4.5,139.8,511,"dynamic_classB","Other",5
"2024-01-24T05:41:24+00:00",525100953,1.26728833333333,103.757466666667,3.8,134.2,511,"dynamic_classB","Other",5
"2024-01-24T05:42:19+00:00",563007360,1.31841,103.616491666667,0,80,511,"dynamic_classB","Other",5
"2024-01-24T05:42:25+00:00",525022259,1.19275,103.650671666667,5.1,39.7,511,"dynamic_classB","Other",5
"2024-01-24T05:42:19+00:00",622110691,29.6514316666667,32.3570433333333,0,0,511,"dynamic_classB","Other",5
"2024-01-24T05:42:27+00:00",525021110,-6.80971833333333,112.042245,1.3,146.3,511,"dynamic_classB","Other",5
"2024-01-24T05:41:24+00:00",542135110,1.29865333333333,103.756401666667,0,0,511,"dynamic_classB","Other",5
"2024-01-24T05:41:43+00:00",525022259,1.19167333333333,103.649758333333,4.6,42.8,511,"dynamic_classB","Other",5
"2024-01-24T05:42:14+00:00",413570970,29.989425,122.137566666667,0.1,162.5,162,"dynamic_classB","Other",5
"2024-01-24T05:41:47+00:00",563048300,1.25399666666667,103.605456666667,1.9,227.6,511,"dynamic_classB","Other",5
"2024-01-24T05:28:35+00:00",271047371,40.450305,27.1505966666667,0.1,0,511,"dynamic_classB","Other",5
"2024-01-24T05:42:04+00:00",525300630,1.13307333333333,103.346003333333,0.1,0,511,"dynamic_classB","Other",5
"2024-01-24T05:42:26+00:00",566260000,1.30679166666667,103.653866666667,0,0,511,"dynamic_classB","Other",5
"2024-01-24T05:41:24+00:00",533132017,1.24831833333333,103.576558333333,0,0,511,"dynamic_classB","Other",5
"2024-01-24T05:42:24+00:00",563048300,1.25379666666667,103.605283333333,1.8,214,511,"dynamic_classB","Other",5
"2024-01-24T05:42:06+00:00",563069730,1.26468,103.759615,4.4,138.2,511,"dynamic_classB","Other",5
"2024-01-24T05:41:51+00:00",525022259,1.19167333333333,103.649758333333,4.6,42.8,511,"dynamic_classB","Other",5
"2024-01-24T05:41:34+00:00",525100953,1.26728833333333,103.757466666667,3.8,134.2,511,"dynamic_classB","Other",5
"2024-01-24T05:41:34+00:00",563035910,1.429045,103.887325,0.4,360,511,"dynamic_classB","Other",5
"2024-01-24T05:41:52+00:00",525011159,1.18753666666667,103.894001666667,0.3,53.2,511,"dynamic_classB","Other",5
"2024-01-24T05:41:12+00:00",525300610,1.12361,103.905958333333,0.1,0,511,"dynamic_classB","Other",5
"2024-01-24T05:42:04+00:00",563015550,1.26193,103.845398333333,0,0,511,"dynamic_classB","Other",5
"2024-01-24T05:41:40+00:00",563015550,1.26192833333333,103.845401666667,0.1,0,511,"dynamic_classB","Other",5
"2024-01-24T05:41:33+00:00",525015451,-1.27847333333333,116.986215,3.3,231.4,511,"dynamic_classB","Other",5
"2024-01-24T05:41:22+00:00",563037890,1.30833333333333,103.654776666667,0.1,143.8,511,"dynamic_classB","Other",5
"2024-01-24T05:41:45+00:00",563005750,1.29443,103.700128333333,3,150.4,511,"dynamic_classB","Other",5
"2024-01-24T05:42:16+00:00",525400730,-1.13874833333333,117.48786,3.3,37.6,511,"dynamic_classB","Other",5
"2024-01-24T05:28:35+00:00",563010540,1.26212666666667,103.84517,0,140.9,511,"dynamic_classB","Other",5
"2024-01-24T05:41:14+00:00",566260000,1.30680166666667,103.653871666667,0,0,511,"dynamic_classB","Other",5
"2024-01-24T05:42:09+00:00",563009130,1.42870666666667,103.886591666667,0.1,208.6,511,"dynamic_classB","Other",5
"2024-01-24T05:42:25+00:00",413980957,31.9514083333333,120.14602,0,349.2,349,"dynamic_classB","Other",5
"2024-01-24T05:28:37+00:00",525800410,1.02408166666667,103.637015,4.1,126.8,511,"dynamic_classB","Other",5
"2024-01-24T05:42:09+00:00",525300610,1.12362166666667,103.905966666667,0,0,511,"dynamic_classB","Other",5
"2024-01-24T05:41:15+00:00",525400672,-2.84932833333333,122.196918333333,0,205.1,511,"dynamic_classB","Other",5
"2024-01-24T05:41:22+00:00",413291430,21.98851,113.465438333333,0.7,158.9,511,"dynamic_classB","Other",5
"2024-01-24T05:42:14+00:00",563012060,1.30615666666667,103.694,0,0,511,"dynamic_classB","Other",5
"2024-01-24T05:42:08+00:00",525200697,-0.330075,117.64485,0.1,283.7,511,"dynamic_classB","Other",5
"2024-01-24T05:42:13+00:00",271010369,40.419585,29.1195616666667,0,0,511,"dynamic_classB","Other",5
"2024-01-24T05:42:18+00:00",563040100,1.389795,104.020213333333,0,360,511,"dynamic_classB","Other",5
"2024-01-24T05:42:05+00:00",563011350,1.217405,103.749996666667,0,0,511,"dynamic_classB","Other",5
"2024-01-24T05:42:09+00:00",710005420,-20.3204233333333,-40.3129,0,84.9,511,"dynamic_classB","Other",5
"2024-01-24T05:28:35+00:00",431011064,35.9269366666667,140.665483333333,0,233.4,511,"dynamic_classB","Other",5
"2024-01-24T05:42:14+00:00",563005750,1.29402333333333,103.700265,2.9,171,511,"dynamic_classB","Other",5
"2024-01-24T05:42:06+00:00",413800623,32.23196,119.06452,0,79.2,511,"dynamic_classB","Other",5
"2024-01-24T05:41:50+00:00",563009420,1.29577333333333,103.754171666667,0,360,511,"dynamic_classB","Other",5
"2024-01-24T05:41:14+00:00",563011110,1.307945,103.655193333333,1.1,77.7,511,"dynamic_classB","Other",5
"2024-01-24T05:42:04+00:00",525020210,1.09742833333333,104.158293333333,4,21.4,511,"dynamic_classB","Other",5
"2024-01-24T05:42:23+00:00",563033530,1.22873,103.622611666667,2.1,204,511,"dynamic_classB","Other",5
"2024-01-24T05:41:25+00:00",567000430,12.654605,101.151353333333,1.4,170.8,511,"dynamic_classB","Other",5
"2024-01-24T05:41:15+00:00",525300610,1.12361,103.905958333333,0.1,0,511,"dynamic_classB","Other",5
"2024-01-24T05:28:37+00:00",563609000,25.0989233333333,54.8216816666667,0,138.9,93,"dynamic_classA","Reserved",5
"2024-01-24T05:42:04+00:00",367672380,29.9050516666667,-90.1125766666667,0,310.2,269,"dynamic_classA","Special Craft",5
"2024-01-24T05:41:49+00:00",368136920,29.7636933333333,-95.0934533333333,0,106.1,139,"dynamic_classA","Special Craft",5
"2024-01-24T05:41:58+00:00",367388680,29.7839166666667,-95.0932633333333,0,75.6,161,"dynamic_classA","Special Craft",5
"2024-01-24T05:41:48+00:00",367685130,29.7589483333333,-95.1005033333333,0,258.6,17,"dynamic_classA","Special Craft",5
"2024-01-24T05:42:01+00:00",366997930,29.9456666666667,-90.3751666666667,0.1,162,320,"dynamic_classA","Special Craft",5
"2024-01-24T05:41:37+00:00",367061190,29.7588033333333,-95.0940616666667,0,286.7,301,"dynamic_classA","Special Craft",5
"2024-01-24T05:42:04+00:00",367388680,29.7839166666667,-95.0932633333333,0,75.6,161,"dynamic_classA","Special Craft",5
"2024-01-24T05:41:29+00:00",368148180,29.784625,-95.0865,0,265.8,156,"dynamic_classA","Special Craft",5
"2024-01-24T05:42:14+00:00",367125100,29.7931116666667,-95.0667883333333,0,277.8,511,"dynamic_classA","Special Craft",5
"2024-01-24T05:41:18+00:00",367672380,29.9050566666667,-90.1125783333333,0,189.3,269,"dynamic_classA","Special Craft",5
"2024-01-24T05:41:14+00:00",367536590,29.4053483333333,-94.7430183333333,0,306.6,136,"dynamic_classA","Special Craft",5
"2024-01-24T05:42:27+00:00",367675880,29.7785383333333,-95.0771,0,90.8,293,"dynamic_classA","Special Craft",5
"2024-01-24T05:41:18+00:00",367505030,29.9671666666667,-93.8593333333333,0,314,212,"dynamic_classA","Special Craft",5
"2024-01-24T05:42:09+00:00",367388680,29.7839166666667,-95.0932633333333,0,75.6,161,"dynamic_classA","Special Craft",5
"2024-01-24T05:41:16+00:00",367125100,29.7931383333333,-95.0668166666667,0,277,511,"dynamic_classA","Special Craft",5
"2024-01-24T05:41:57+00:00",367388680,29.7839166666667,-95.0932633333333,0,75.6,161,"dynamic_classA","Special Craft",5
"2024-01-24T05:41:47+00:00",367638590,29.7575033333333,-95.0945866666667,0,336.9,296,"dynamic_classA","Special Craft",5
"2024-01-24T05:41:52+00:00",367660250,29.9186116666667,-90.141305,0,217.2,258,"dynamic_classA","Special Craft",5
"2024-01-24T05:42:04+00:00",525100095,1.16723333333333,103.999266666667,1.3,86.4,511,"dynamic_classB","Tug",5
"2024-01-24T05:42:21+00:00",248523000,26.6765783333333,51.91443,3,343.7,338,"dynamic_classA","Tug",5
"2024-01-24T05:41:16+00:00",470888000,25.1638166666667,56.3648816666667,0,264.3,511,"dynamic_classA","Tug",5
"2024-01-24T05:42:12+00:00",271002574,40.7461,29.76155,0,39.7,511,"dynamic_classA","Tug",5
"2024-01-24T05:42:00+00:00",368283350,29.7234216666667,-95.2487583333333,0,127.3,180,"dynamic_classA","Tug",5
"2024-01-24T05:42:22+00:00",368015740,36.8495933333333,-76.3152766666667,0,282.7,12,"dynamic_classA","Tug",5
"2024-01-24T05:42:05+00:00",316005551,49.1895666666667,-122.912405,0,176.3,511,"dynamic_classA","Tug",5
"2024-01-24T05:41:27+00:00",244710819,52.396845,4.85966166666667,0,360,511,"dynamic_classA","Tug",5
"2024-01-24T05:41:47+00:00",659194000,-22.9486283333333,14.4989,0,195.7,320,"satellite","Tug",5
"2024-01-24T05:41:29+00:00",271010341,38.7599183333333,26.92084,0,309.8,511,"dynamic_classB","Tug",5
"2024-01-24T05:41:40+00:00",205766000,51.29647,4.286825,0,279.8,291,"dynamic_classA","Tug",5
"2024-01-24T05:41:56+00:00",572575220,27.9966183333333,49.3493766666667,7.1,187.2,183,"dynamic_classA","Tug",5
"2024-01-24T05:42:08+00:00",533006200,1.24246166666667,103.555756666667,0.1,270.4,307,"dynamic_classA","Tug",5
"2024-01-24T05:42:19+00:00",367690430,29.3649333333333,-94.8921666666667,0,298.4,511,"dynamic_classA","Tug",5
"2024-01-24T05:41:15+00:00",356165000,9.34113166666667,-79.9008833333333,0,360,511,"dynamic_classA","Tug",5
